# Funcion: 1;
# Columns: x;y
-1.5;1.0375
-1.43877551020408;1.61466840529274
-1.37755102040816;2.08017925293518
-1.31632653061224;2.44489099233434
-1.25510204081633;2.71918996640127
-1.19387755102041;2.91299041155107
-1.13265306122449;3.03573445770288
-1.07142857142857;3.09639212827988
-1.01020408163265;3.10346134020932
-0.948979591836734;3.06496790392244
-0.887755102040816;2.98846552335458
-0.826530612244897;2.88103579594508
-0.765306122448979;2.74928821263735
-0.704081632653061;2.59936015787882
-0.642857142857143;2.43691690962099
-0.581632653061224;2.26715163931938
-0.520408163265306;2.09478541193356
-0.459183673469388;1.92406718592715
-0.397959183673469;1.75877381326779
-0.336734693877551;1.60221003942721
-0.275510204081632;1.45720850338112
-0.214285714285714;1.32612973760933
-0.153061224489796;1.21086216809565
-0.091836734693877;1.11282211432797
-0.030612244897959;1.03295378929819
0.03061224489796;0.971729299502272
0.091836734693878;0.929148644940216
0.153061224489796;0.904739719116063
0.214285714285715;0.897558309037901
0.275510204081633;0.906188095217857
0.336734693877551;0.928740651672105
0.39795918367347;0.962855445920857
0.459183673469388;1.00569983898837
0.520408163265306;1.05396908540295
0.581632653061225;1.10388633319693
0.642857142857143;1.15120262390671
0.704081632653061;1.1911968925727
0.76530612244898;1.21867596773939
0.826530612244898;1.22797457145529
0.887755102040816;1.21295531927295
0.948979591836735;1.16700872024897
1.01020408163265;1.08305317694401
1.07142857142857;0.95353498542274
1.13265306122449;0.770428335253897
1.19387755102041;0.525235309510249
1.25510204081633;0.208985884768613
1.31632653061225;-0.187762068890152
1.37755102040816;-0.674922787881147
1.43877551020408;-1.26288261511543
1.5;-1.96250000000001
